program_id,source,source_service,title,category,district,venue,address,lat,lng,age_min,age_max,age_label,target_text,date_start,date_end,time_text,fee,fee_type,indoor_outdoor,reservation_status_raw,reservation_status_norm,availability_group,available_now,is_full_or_closed,date_match_level,source_url,detail_url,rule_summary,cancel_rule,no_show_rule,family_fit,preparation_note,data_confidence,availability_confidence,recommendation_reason,caution_note,last_api_update,id,week,status,status_label,reservation_required
SAMPLE-0119,구립도서관,sample_fallback,공원 신체활동 프로그램,체육,영등포구,영등포구 작은도서관,서울특별시 영등포구 샘플로 218,37.51351626582157,126.89522400447673,4,12,4-12세,4-12세 어린이 및 보호자,2026-05-09,2026-05-09,상시,3000,저비용,실외,예약마감,full,예약 마감,False,True,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0119,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0119,19,예약 마감,예약 마감,False
SAMPLE-0120,박물관·미술관,sample_fallback,어린이 작가와의 만남,독서,동작구,동작구 어린이박물관,서울특별시 동작구 샘플로 219,37.50602551352884,126.93612336343581,4,6,4-6세,4-6세 어린이 및 보호자,2026-04-26,2026-04-26,10:00-11:30,12000,유료,혼합,확인 필요,unknown,확인 필요,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0120,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0120,17,확인 필요,확인 필요,False
SAMPLE-0121,공공서비스예약,sample_fallback,별빛 천문 관찰교실,과학,관악구,관악구 공공서비스센터,서울특별시 관악구 샘플로 220,37.47313883533099,126.95103442467449,5,7,5-7세,5-7세 어린이 및 보호자,2026-05-13,2026-05-14,10:00-12:00,0,무료,실내,접수중,available,지금 신청 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0121,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0121,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0121,20,지금 신청 가능,지금 신청 가능,True
SAMPLE-0122,서울문화포털,sample_fallback,어린이 그림책 미술관,미술,서초구,서초구 가족문화센터,서울특별시 서초구 샘플로 221,37.47315362965186,127.02359772852765,6,9,6-9세,6-9세 어린이 및 보호자,2026-05-21,2026-05-21,13:00-15:00,0,무료,실외,예약가능,available,지금 신청 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0122,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0122,21,지금 신청 가능,지금 신청 가능,False
SAMPLE-0123,서울형 키즈카페,sample_fallback,한양도성 이야기 산책,역사,강남구,강남구 서울형 키즈카페,서울특별시 강남구 샘플로 222,37.52997548267217,127.03957546451237,7,9,7-9세,7-9세 어린이 및 보호자,2026-05-26,2026-05-26,14:00-16:00,0,무료,혼합,상시이용,always_available,상시/현장 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0123,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0123,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0123,22,상시/현장 가능,상시/현장 가능,True
SAMPLE-0124,구립도서관,sample_fallback,주말 숲 체험 교실,자연,송파구,송파구 작은도서관,서울특별시 송파구 샘플로 223,37.50791928652927,127.11692148116994,8,12,8-12세,8-12세 어린이 및 보호자,2026-06-02,2026-06-02,오전,3000,저비용,실내,마감임박,closing_soon,마감 임박,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0124,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0124,23,마감 임박,마감 임박,False
SAMPLE-0125,박물관·미술관,sample_fallback,무대 뒤 예술 체험,공연,강동구,강동구 구립미술관,서울특별시 강동구 샘플로 224,37.54753040301544,127.11677060022706,10,12,10-12세,10-12세 어린이 및 보호자,2026-06-17,2026-06-17,오후,12000,유료,실외,접수예정,soon_open,접수 예정,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0125,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0125,25,접수 예정,접수 예정,False
SAMPLE-0126,공공서비스예약,sample_fallback,서울형 키즈카페 놀이시간,놀이,종로구,종로구 청소년문화의집,서울특별시 종로구 샘플로 225,37.571290506259274,126.98094933330565,4,12,4-12세,4-12세 어린이 및 보호자,2026-07-12,2026-07-12,상시,0,무료,혼합,접수마감,full,예약 마감,False,True,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0126,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0126,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0126,28,예약 마감,예약 마감,True
SAMPLE-0127,서울문화포털,sample_fallback,공원 신체활동 프로그램,체육,중구,중구 생활문화센터,서울특별시 중구 샘플로 226,37.57417218586643,126.99167885752944,4,6,4-6세,4-6세 어린이 및 보호자,2026-05-02,2026-05-03,10:00-11:30,0,무료,실내,예약마감,full,예약 마감,False,True,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0127,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0127,18,예약 마감,예약 마감,False
SAMPLE-0128,서울형 키즈카페,sample_fallback,도서관 창의 독서교실,독서,용산구,용산구 공동육아 놀이공간,서울특별시 용산구 샘플로 227,37.53112833292435,126.99516402545636,5,7,5-7세,5-7세 어린이 및 보호자,2026-05-02,2026-05-02,10:00-12:00,0,무료,실외,확인 필요,unknown,확인 필요,False,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0128,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0128,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0128,18,확인 필요,확인 필요,True
SAMPLE-0129,구립도서관,sample_fallback,로봇과 코딩 체험,과학,성동구,성동구 구립도서관,서울특별시 성동구 샘플로 228,37.565908596446796,127.03484306357261,6,9,6-9세,6-9세 어린이 및 보호자,2026-05-03,2026-05-03,13:00-15:00,3000,저비용,혼합,접수중,available,지금 신청 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0129,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0129,18,지금 신청 가능,지금 신청 가능,False
SAMPLE-0130,박물관·미술관,sample_fallback,우리동네 색채 아틀리에,미술,광진구,광진구 구립미술관,서울특별시 광진구 샘플로 229,37.5376970622129,127.07405062514978,7,9,7-9세,7-9세 어린이 및 보호자,2026-05-05,2026-05-05,14:00-16:00,12000,유료,실내,예약가능,available,지금 신청 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0130,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0130,19,지금 신청 가능,지금 신청 가능,False
SAMPLE-0131,공공서비스예약,sample_fallback,전통문화 체험교실,역사,동대문구,동대문구 주민문화센터,서울특별시 동대문구 샘플로 230,37.57297095753615,127.03800167505995,8,12,8-12세,8-12세 어린이 및 보호자,2026-05-05,2026-05-05,오전,0,무료,실외,상시이용,always_available,상시/현장 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0131,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0131,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0131,19,상시/현장 가능,상시/현장 가능,True
SAMPLE-0132,서울문화포털,sample_fallback,가족 곤충 관찰교실,자연,중랑구,중랑구 생활문화센터,서울특별시 중랑구 샘플로 231,37.60769301933775,127.08916803668708,10,12,10-12세,10-12세 어린이 및 보호자,2026-05-07,2026-05-07,오후,0,무료,혼합,마감임박,closing_soon,마감 임박,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0132,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0132,19,마감 임박,마감 임박,False
SAMPLE-0133,서울형 키즈카페,sample_fallback,토요 인형극 극장,공연,성북구,성북구 서울형 키즈카페,서울특별시 성북구 샘플로 232,37.59222923113527,127.02277629490692,4,12,4-12세,4-12세 어린이 및 보호자,2026-05-08,2026-05-09,상시,0,무료,실내,접수예정,soon_open,접수 예정,False,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0133,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0133,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0133,19,접수 예정,접수 예정,True
